OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING
OBU-461002d8,20211001001311198,33.252037,126.55264,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151309846,22315
OBU-461002d8,20211001001311214,33.252037,126.55264,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151309846,22315
OBU-461002d8,20211001001312214,33.252061,126.552516,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151310863,22647
OBU-461002d8,20211001001312229,33.252061,126.552516,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151310863,22647
OBU-461002d8,20211001001313245,33.252103,126.552359,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151311888,23011
OBU-461002d8,20211001001313245,33.252103,126.552359,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151311888,23011
OBU-461002d8,20211001001314261,33.252159,126.552195,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151312915,23387
OBU-461002d8,20211001001314277,33.252159,126.552195,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151312915,23387
OBU-461002d8,20211001001315293,33.252223,126.552042,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151313933,23655
OBU-461002d8,20211001001315293,33.252223,126.552042,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151313933,23655
OBU-461002d8,20211001001316293,33.252292,126.551882,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151314951,23771
OBU-461002d8,20211001001317324,33.252367,126.551716,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151315966,23838
OBU-461002d8,20211001001317324,33.252367,126.551716,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f431a,PVD-461f431a-20210930151315966,23838
OBU-461002d8,20211001001318340,33.252446,126.551541,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151316984,23845
OBU-461002d8,20211001001319371,33.252535,126.551341,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151318004,23831
OBU-461002d8,20211001001320372,33.252611,126.55117,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151319027,23824
OBU-461002d8,20211001001321403,33.252707,126.550956,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151320048,23847
OBU-461002d8,20211001001322419,33.252788,126.550776,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151321066,23854
OBU-461002d8,20211001001054507,33.24465,126.563331,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151053136,14687
OBU-461002d8,20211001001055492,33.244649,126.563331,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151054157,14687
OBU-461002d8,20211001001056523,33.244642,126.563331,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151055175,14687
OBU-461002d8,20211001001057539,33.244623,126.563325,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151056190,15779
OBU-461002d8,20211001001058554,33.2446,126.563303,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151057205,17503
OBU-461002d8,20211001001059586,33.244582,126.563257,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151058222,19355
OBU-46101802,20211001001100211,33.494434,126.465818,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930151058223,28800
OBU-461001c4,20211001001100226,33.496068,126.491677,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930151057020,2463
OBU-46101787,20211001001100336,33.448374,126.550064,D,30,OFF,OFF,OFF,-20,1794,-,3,51,-,-,-,-,-,0,0,0,0,0,17,86635,,PVD-46101787-20210930151057515,16004
OBU-461006aa,20211001001100508,33.388934,126.887226,D,92,OFF,OFF,OFF,3,2057,-,6,61,작동,-,-,-,-,35,37,36,38,21,13,151596,,PVD-461006aa-20210930151058346,18623
OBU-4610114a,20211001001100555,33.479434,126.530316,-,47,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930151059863,14255
OBU-461002d8,20211001001100586,33.244564,126.5632,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151059237,19871
OBU-46101284,20211001001100633,33.413943,126.398246,D,78,OFF,OFF,OFF,0,1907,-,-,0,-,-,-,-,-,0,0,0,0,0,0,175837,,PVD-46101284-20210930151059208,4164
OBU-46101284,20211001001100648,33.413943,126.398246,D,78,OFF,OFF,OFF,0,1907,-,-,0,-,-,-,-,-,0,0,0,0,0,0,175837,RSU-461f4387,PVD-461f4387-20210930151059208,4164
OBU-4610076b,20211001001100867,33.292617,126.450117,-,57,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930151100346,22603
OBU-46101141,20211001001100930,33.516747,126.504038,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101141-20210930151059455,9664
OBU-46100401,20211001001100977,33.325348,126.838166,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930151100089,7532
OBU-461002d8,20211001001101602,33.244554,126.563121,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151100252,20656
OBU-461002d8,20211001001102602,33.244541,126.563048,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151101267,20656
OBU-461002d8,20211001001103619,33.244518,126.562947,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151102284,20467
OBU-461002d8,20211001001104651,33.244494,126.562837,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151103300,20451
OBU-461002d8,20211001001105667,33.244471,126.56273,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151104319,20429
OBU-461002d8,20211001001106698,33.24445,126.562628,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151105336,20453
OBU-461002d8,20211001001107698,33.244431,126.56253,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151106355,20583
OBU-461002d8,20211001001108729,33.244422,126.562437,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151107373,20997
OBU-461002d8,20211001001109745,33.244424,126.562344,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151108389,21607
OBU-461002d8,20211001001110761,33.244431,126.562261,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151109407,21936
OBU-461002d8,20211001001111777,33.24446,126.562185,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151110427,23087
OBU-461002d8,20211001001112793,33.244494,126.56211,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151111446,23712
OBU-461002d8,20211001001113808,33.244534,126.562033,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151112465,24027
OBU-461002d8,20211001001114840,33.244582,126.561946,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151113482,24251
OBU-461002d8,20211001001115856,33.244631,126.56186,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151114512,24295
OBU-461002d8,20211001001116871,33.244688,126.561763,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151115528,24340
OBU-461002d8,20211001001117918,33.24476,126.561641,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151116543,24431
OBU-461002d8,20211001001118920,33.244831,126.561524,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151117559,24456
OBU-461002d8,20211001001119920,33.24492,126.561395,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151118578,24696
OBU-461002d8,20211001001120952,33.245017,126.561271,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151119596,25054
OBU-461002d8,20211001001121952,33.245121,126.561149,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151120614,25227
OBU-461002d8,20211001001122968,33.245237,126.561035,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151121629,25606
OBU-461002d8,20211001001123999,33.24535,126.560928,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151122645,25723
OBU-461002d8,20211001001125000,33.245455,126.560832,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151123661,25757
OBU-461002d8,20211001001126031,33.245551,126.56074,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151124682,25691
OBU-461002d8,20211001001127047,33.245647,126.560621,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151125698,25102
OBU-461002d8,20211001001128062,33.245721,126.560511,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151126713,24664
OBU-461002d8,20211001001129078,33.24579,126.560391,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151127729,24379
OBU-461006aa,20211001001130032,33.385817,126.880924,D,77,OFF,OFF,OFF,0,1734,-,6,69,작동,-,-,-,-,35,37,36,38,20,11,151597,,PVD-461006aa-20210930151127864,19619
OBU-461002d8,20211001001130096,33.245863,126.560261,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151128747,24279
OBU-4610114a,20211001001130127,33.476223,126.530018,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930151129415,13184
OBU-46101284,20211001001130222,33.417364,126.403501,D,70,OFF,OFF,OFF,0,1735,-,-,0,-,-,-,-,-,0,0,0,0,0,0,175837,,PVD-46101284-20210930151128785,4119
OBU-46101284,20211001001130222,33.417364,126.403501,D,70,OFF,OFF,OFF,0,1735,-,-,0,-,-,-,-,-,0,0,0,0,0,0,175837,RSU-461f4387,PVD-461f4387-20210930151128785,4119
OBU-46101284,20211001001130269,33.417364,126.403501,D,70,OFF,OFF,OFF,0,1735,-,-,0,-,-,-,-,-,0,0,0,0,0,0,175837,RSU-461f4261,PVD-461f4261-20210930151128785,4119
OBU-4610076b,20211001001130394,33.293309,126.446408,-,41,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930151129853,22490
OBU-46101141,20211001001130425,33.516745,126.504034,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101141-20210930151128954,9664
OBU-46100401,20211001001130488,33.325307,126.842095,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100401-20210930151129591,7283
OBU-46101802,20211001001130753,33.494432,126.465813,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930151128759,28800
OBU-461001c4,20211001001130784,33.496065,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930151127586,2463
OBU-46101787,20211001001130863,33.446347,126.549431,D,30,OFF,OFF,OFF,-6,1476,-,3,89,-,-,-,-,-,0,0,0,0,0,33,86635,,PVD-46101787-20210930151128042,17444
OBU-461002d8,20211001001131113,33.245933,126.560129,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151129763,24207
OBU-461002d8,20211001001132130,33.246006,126.559992,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151130781,24171
OBU-461002d8,20211001001133145,33.246081,126.559847,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151131798,24116
OBU-461002d8,20211001001134161,33.246142,126.55973,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151132819,24108
OBU-461002d8,20211001001135192,33.246199,126.559615,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151133834,24012
OBU-461002d8,20211001001136208,33.24625,126.559495,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151134853,23779
OBU-461002d8,20211001001137240,33.246291,126.559382,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151135878,23500
OBU-461002d8,20211001001138255,33.246333,126.559267,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151136899,23477
OBU-461002d8,20211001001139271,33.246367,126.559164,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151137915,23349
OBU-461002d8,20211001001140271,33.246402,126.55904,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151138932,23070
OBU-461002d8,20211001001141303,33.246441,126.558897,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151139951,23054
OBU-461002d8,20211001001142318,33.246484,126.558737,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151140969,23035
OBU-461002d8,20211001001143334,33.246535,126.558545,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151141986,22981
OBU-461002d8,20211001001144352,33.246582,126.558364,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151143005,22961
OBU-461002d8,20211001001145367,33.246627,126.558191,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151144022,22959
OBU-461002d8,20211001001146383,33.24667,126.558034,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151145037,23011
OBU-461002d8,20211001001147399,33.246711,126.557882,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151146061,22991
OBU-461002d8,20211001001148430,33.246745,126.557726,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151147076,22832
OBU-461002d8,20211001001149447,33.246778,126.557574,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151148094,22793
OBU-461002d8,20211001001150462,33.246814,126.557428,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151149112,22908
OBU-461002d8,20211001001151478,33.246865,126.557283,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151150128,23338
OBU-461002d8,20211001001152494,33.246939,126.557146,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151151144,24099
OBU-461002d8,20211001001153510,33.247013,126.557,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151152162,24091
OBU-461002d8,20211001001154557,33.247093,126.556845,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151153177,24121
OBU-461002d8,20211001001155541,33.247168,126.556707,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151154202,24182
OBU-461002d8,20211001001156557,33.247224,126.556598,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151155217,24158
OBU-461002d8,20211001001157588,33.24727,126.55651,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151156233,24133
OBU-461002d8,20211001001158604,33.247316,126.556419,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151157251,24103
OBU-461002d8,20211001001159604,33.247368,126.556321,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151158267,24143
OBU-46101802,20211001001200292,33.494436,126.465822,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930151158289,28800
OBU-461001c4,20211001001200323,33.496068,126.491674,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930151157110,2463
OBU-46101787,20211001001200370,33.445424,126.548148,D,4,OFF,OFF,OFF,84,1071,-,1,14,-,-,-,-,-,0,0,0,0,0,27,86635,,PVD-46101787-20210930151157554,25985
OBU-461006aa,20211001001200589,33.381781,126.876792,D,50,OFF,OFF,OFF,0,1580,-,5,50,작동,-,-,-,-,35,37,36,38,19,10,151597,,PVD-461006aa-20210930151158422,16052
OBU-461002d8,20211001001200636,33.247414,126.55623,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151159283,24115
OBU-4610114a,20211001001200636,33.475297,126.532254,-,60,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610114a-20210930151159938,4574
OBU-46101284,20211001001200792,33.421563,126.407695,D,70,OFF,OFF,OFF,0,1820,-,-,6,-,-,-,-,-,0,0,0,0,0,0,175838,,PVD-46101284-20210930151159342,2282
OBU-46101284,20211001001200808,33.421563,126.407695,D,70,OFF,OFF,OFF,0,1820,-,-,6,-,-,-,-,-,0,0,0,0,0,0,175838,RSU-461f4261,PVD-461f4261-20210930151159342,2282
OBU-46101284,20211001001200902,33.421563,126.407695,D,70,OFF,OFF,OFF,0,1820,-,-,6,-,-,-,-,-,0,0,0,0,0,0,175838,RSU-461f4389,PVD-461f4389-20210930151159342,2282
OBU-46101284,20211001001200918,33.421563,126.407695,D,70,OFF,OFF,OFF,0,1820,-,-,6,-,-,-,-,-,0,0,0,0,0,0,175838,RSU-461f4261,PVD-461f4261-20210930151159342,2282
OBU-4610076b,20211001001200949,33.293586,126.441733,-,53,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610076b-20210930151200417,21790
OBU-46101141,20211001001200949,33.516543,126.505963,-,19,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101141-20210930151159463,9881
OBU-461002d8,20211001001201652,33.24747,126.556106,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151200304,23870
OBU-461002d8,20211001001202668,33.24752,126.555977,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930151201321,23555
OBU-461002d8,20211001002139877,33.25257,126.445565,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152138494,21064
OBU-461002d8,20211001002140893,33.252552,126.445353,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152139510,21112
OBU-461002d8,20211001002141909,33.252533,126.445139,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152140525,21107
OBU-461002d8,20211001002142924,33.25251,126.444934,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152141548,21004
OBU-461002d8,20211001002143940,33.252488,126.444742,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152142565,20992
OBU-461002d8,20211001002144956,33.252473,126.444559,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152143581,21189
OBU-461002d8,20211001002145987,33.252464,126.44438,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152144598,21332
OBU-461002d8,20211001002146987,33.252459,126.444182,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152145617,21374
OBU-461002d8,20211001002148019,33.252449,126.444024,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152146634,21268
OBU-461002d8,20211001002149036,33.252421,126.443838,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152147655,20795
OBU-461002d8,20211001002150052,33.252391,126.44367,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152148671,20650
OBU-461002d8,20211001002151068,33.252361,126.443482,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152149688,20763
OBU-461002d8,20211001002152083,33.252338,126.443303,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152150705,20895
OBU-461002d8,20211001002153115,33.252315,126.443117,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152151725,20952
OBU-461002d8,20211001002154116,33.252293,126.442923,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152152746,20995
OBU-461002d8,20211001002155147,33.252272,126.442731,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152153762,21003
OBU-461002d8,20211001002156147,33.252243,126.442547,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152154777,20722
OBU-461002d8,20211001002157163,33.252196,126.442348,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152155795,20309
OBU-461002d8,20211001002158194,33.252136,126.44217,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002d8-20210930152156811,19907
